Date,mercury,COD,nitrite,ID
1/19/2005,1.73,NA,2.24,2
1/20/2005,NA,0.764,NA,2
1/21/2005,NA,NA,NA,2
1/22/2005,4.16,NA,2.43,2
1/23/2005,NA,2.81,NA,2
1/24/2005,NA,NA,NA,2
1/25/2005,2.51,NA,2.21,2
1/26/2005,NA,NA,NA,2
1/27/2005,NA,NA,NA,2
1/28/2005,2.52,NA,1.71,2
1/29/2005,NA,NA,NA,2
1/30/2005,NA,NA,NA,2
1/31/2005,5.42,2.3,2.27,2
2/1/2005,NA,NA,NA,2
2/2/2005,NA,NA,NA,2
2/3/2005,3.53,NA,1.57,2
2/4/2005,NA,NA,NA,2
2/5/2005,NA,NA,NA,2
2/6/2005,3.97,2.19,0.836,2
2/7/2005,NA,NA,NA,2
2/8/2005,NA,NA,NA,2
2/9/2005,1.81,NA,1.14,2
2/10/2005,NA,NA,NA,2
2/11/2005,NA,NA,NA,2
2/12/2005,1.87,1.2,1.3,2
2/13/2005,NA,NA,NA,2
2/14/2005,NA,NA,NA,2
2/15/2005,3.61,2.23,0.895,2
2/16/2005,NA,NA,NA,2
2/17/2005,NA,NA,NA,2
2/18/2005,1.45,4.15,1.45,2
2/19/2005,NA,NA,NA,2
2/20/2005,NA,NA,NA,2
2/21/2005,6.07,3,0.678,2
2/22/2005,NA,NA,NA,2
2/23/2005,NA,NA,NA,2
2/24/2005,6.89,4.04,3.53,2
2/25/2005,NA,NA,NA,2
2/26/2005,NA,NA,NA,2
2/27/2005,5.02,4.79,1.16,2
2/28/2005,NA,NA,NA,2
3/1/2005,NA,NA,NA,2
3/2/2005,1.83,2.05,1.18,2
3/3/2005,NA,NA,NA,2
3/4/2005,NA,NA,NA,2
3/5/2005,2.03,7.93,0.765,2
3/6/2005,NA,NA,NA,2
3/7/2005,NA,NA,NA,2
3/8/2005,2.41,7.74,0.887,2
3/9/2005,NA,NA,NA,2
3/10/2005,NA,NA,NA,2
3/11/2005,1.4,2.63,0.59,2
3/12/2005,NA,NA,NA,2
3/13/2005,NA,NA,NA,2
3/14/2005,2.77,3.8,3.05,2
3/15/2005,NA,NA,NA,2
3/16/2005,NA,NA,NA,2
3/17/2005,4.53,3.52,1.65,2
3/18/2005,NA,NA,NA,2
3/19/2005,NA,NA,NA,2
3/20/2005,6.17,3.7,1.23,2
3/21/2005,NA,NA,NA,2
3/22/2005,NA,NA,NA,2
3/23/2005,1.54,3.9,0.527,2
3/24/2005,NA,NA,NA,2
3/25/2005,NA,NA,NA,2
3/26/2005,6.03,2.72,1.18,2
3/27/2005,NA,NA,NA,2
3/28/2005,NA,NA,NA,2
3/29/2005,3.25,5.95,1.45,2
3/30/2005,NA,NA,NA,2
3/31/2005,NA,NA,NA,2
4/1/2005,1.03,2.11,0.262,2
4/2/2005,NA,NA,NA,2
4/3/2005,NA,NA,NA,2
4/4/2005,2.65,6.4,0.714,2
4/5/2005,NA,NA,NA,2
4/6/2005,NA,NA,NA,2
4/7/2005,1.93,2.67,0.424,2
4/8/2005,NA,NA,NA,2
4/9/2005,NA,NA,NA,2
4/10/2005,4.47,NA,0.317,2
4/11/2005,NA,NA,NA,2
4/12/2005,NA,2.68,NA,2
4/13/2005,2.14,NA,0.413,2
4/14/2005,NA,NA,NA,2
4/15/2005,NA,1.14,NA,2
4/16/2005,5.14,NA,0.747,2
4/17/2005,NA,NA,NA,2
4/18/2005,NA,2.66,NA,2
4/19/2005,7.49,NA,1.24,2
4/20/2005,NA,NA,NA,2
4/21/2005,NA,11.2,NA,2
4/22/2005,3.54,NA,0.896,2
4/23/2005,NA,NA,NA,2
4/24/2005,NA,3.07,NA,2
4/25/2005,1.25,NA,0.603,2
4/26/2005,NA,NA,NA,2
4/27/2005,NA,8.2,NA,2
4/28/2005,3.05,NA,0.56,2
4/29/2005,NA,NA,NA,2
4/30/2005,NA,8.96,NA,2
5/1/2005,4.89,NA,1.2,2
5/2/2005,NA,NA,NA,2
5/3/2005,NA,2.53,NA,2
5/4/2005,4.59,NA,0.522,2
5/5/2005,NA,NA,NA,2
5/6/2005,NA,2.22,NA,2
5/7/2005,14.7,NA,1.23,2
5/8/2005,NA,NA,NA,2
5/9/2005,NA,1.51,NA,2
5/10/2005,8.58,NA,1.48,2
5/11/2005,NA,NA,NA,2
5/12/2005,NA,2.8,NA,2
5/13/2005,7.23,NA,0.606,2
5/14/2005,NA,NA,NA,2
5/15/2005,NA,1.49,NA,2
5/16/2005,4.26,NA,0.454,2
5/17/2005,NA,NA,NA,2
5/18/2005,NA,4.84,NA,2
5/19/2005,7.03,NA,0.816,2
5/20/2005,NA,NA,NA,2
5/21/2005,NA,3.23,NA,2
5/22/2005,7.83,NA,0.326,2
5/23/2005,NA,NA,NA,2
5/24/2005,NA,3.19,NA,2
5/25/2005,3.98,NA,0.344,2
5/26/2005,NA,NA,NA,2
5/27/2005,NA,0.735,NA,2
5/28/2005,7.77,NA,0.888,2
5/29/2005,NA,NA,NA,2
5/30/2005,NA,1.57,NA,2
5/31/2005,NA,NA,NA,2
6/1/2005,NA,NA,NA,2
6/2/2005,NA,1.37,NA,2
6/3/2005,3.86,NA,0.322,2
6/4/2005,NA,NA,NA,2
6/5/2005,NA,3.85,NA,2
6/6/2005,3.19,NA,0.727,2
6/7/2005,NA,NA,NA,2
6/8/2005,NA,1.79,NA,2
6/9/2005,0.0398,NA,0.0702,2
6/10/2005,NA,NA,NA,2
6/11/2005,NA,1.63,NA,2
6/12/2005,1.16,NA,0.197,2
6/13/2005,NA,NA,NA,2
6/14/2005,NA,1.18,NA,2
6/15/2005,NA,NA,0.46,2
6/16/2005,NA,NA,NA,2
6/17/2005,NA,0.655,NA,2
6/18/2005,5.7,NA,0.441,2
6/19/2005,NA,NA,NA,2
6/20/2005,NA,0.764,NA,2
6/21/2005,10.6,NA,1.14,2
6/22/2005,NA,NA,NA,2
6/23/2005,NA,2.81,NA,2
6/24/2005,18.4,NA,0.791,2
6/25/2005,NA,NA,NA,2
6/26/2005,NA,NA,NA,2
6/27/2005,8.55,NA,0.393,2
6/28/2005,NA,NA,NA,2
6/29/2005,NA,NA,NA,2
6/30/2005,11.3,NA,0.486,2
7/1/2005,NA,2.3,NA,2
7/2/2005,NA,NA,NA,2
7/3/2005,4.97,NA,0.347,2
7/4/2005,NA,NA,NA,2
7/5/2005,NA,NA,NA,2
7/6/2005,2.41,NA,0.385,2
7/7/2005,NA,2.19,NA,2
7/8/2005,NA,NA,NA,2
7/9/2005,10.4,NA,0.424,2
7/10/2005,NA,NA,NA,2
7/11/2005,NA,NA,NA,2
7/12/2005,4.69,NA,0.505,2
7/13/2005,NA,1.2,NA,2
7/14/2005,NA,NA,NA,2
7/15/2005,3.38,NA,0.289,2
7/16/2005,NA,2.23,NA,2
7/17/2005,NA,NA,NA,2
7/18/2005,3.55,NA,0.427,2
7/19/2005,NA,4.15,NA,2
7/20/2005,NA,NA,NA,2
7/21/2005,6.34,NA,0.662,2
7/22/2005,NA,3,NA,2
7/23/2005,NA,NA,NA,2
7/24/2005,14.1,NA,0.573,2
7/25/2005,NA,4.04,NA,2
7/26/2005,NA,NA,NA,2
7/27/2005,14.6,NA,0.719,2
7/28/2005,NA,4.79,NA,2
7/29/2005,NA,NA,NA,2
7/30/2005,13.3,NA,1.17,2
7/31/2005,NA,2.05,NA,2
8/1/2005,NA,NA,NA,2
8/2/2005,9.08,NA,0.538,2
8/3/2005,NA,7.93,NA,2
8/4/2005,NA,NA,NA,2
8/5/2005,17.4,NA,0.587,2
8/6/2005,NA,7.74,NA,2
8/7/2005,NA,NA,NA,2
8/8/2005,3.76,NA,0.36,2
8/9/2005,NA,2.63,NA,2
8/10/2005,NA,NA,NA,2
8/11/2005,11.1,NA,1.27,2
8/12/2005,NA,3.8,NA,2
8/13/2005,NA,NA,NA,2
8/14/2005,8.21,NA,0.532,2
8/15/2005,NA,3.52,NA,2
8/16/2005,NA,NA,NA,2
8/17/2005,7.22,NA,0.59,2
8/18/2005,NA,3.7,NA,2
8/19/2005,NA,NA,NA,2
8/20/2005,9.35,NA,0.434,2
8/21/2005,NA,3.9,NA,2
8/22/2005,NA,NA,NA,2
8/23/2005,5.86,NA,0.743,2
8/24/2005,NA,2.72,NA,2
8/25/2005,NA,NA,NA,2
8/26/2005,11,NA,0.417,2
8/27/2005,NA,5.95,NA,2
8/28/2005,NA,NA,NA,2
8/29/2005,NA,NA,NA,2
8/30/2005,NA,2.11,NA,2
8/31/2005,NA,NA,NA,2
9/1/2005,NA,NA,NA,2
9/2/2005,NA,6.4,NA,2
9/3/2005,NA,NA,NA,2
9/4/2005,10.6,NA,0.306,2
9/5/2005,NA,2.67,NA,2
9/6/2005,NA,NA,NA,2
9/7/2005,4.83,NA,0.607,2
9/8/2005,NA,NA,NA,2
9/9/2005,NA,NA,NA,2
9/10/2005,10.6,2.68,0.759,2
9/11/2005,NA,NA,NA,2
9/12/2005,NA,NA,NA,2
9/13/2005,23.3,1.14,0.624,2
9/14/2005,NA,NA,NA,2
9/15/2005,NA,NA,NA,2
9/16/2005,4.12,2.66,0.596,2
9/17/2005,NA,NA,NA,2
9/18/2005,NA,NA,NA,2
9/19/2005,9.69,11.2,0.607,2
9/20/2005,NA,NA,NA,2
9/21/2005,NA,NA,NA,2
9/22/2005,2.39,3.07,0.403,2
9/23/2005,NA,NA,NA,2
9/24/2005,NA,NA,NA,2
9/25/2005,2.59,8.2,0.287,2
9/26/2005,NA,NA,NA,2
9/27/2005,NA,NA,NA,2
9/28/2005,6.52,8.96,0.441,2
9/29/2005,NA,NA,NA,2
9/30/2005,NA,NA,NA,2
10/1/2005,8.14,2.53,0.419,2
10/2/2005,NA,NA,NA,2
10/3/2005,NA,NA,NA,2
10/4/2005,5.62,2.22,0.708,2
10/5/2005,NA,NA,NA,2
10/6/2005,NA,NA,NA,2
10/7/2005,3.51,1.51,0.859,2
10/8/2005,NA,NA,NA,2
10/9/2005,NA,NA,NA,2
10/10/2005,6.41,2.8,0.802,2
10/11/2005,NA,NA,NA,2
10/12/2005,NA,NA,NA,2
10/13/2005,9.39,1.49,0.671,2
10/14/2005,NA,NA,NA,2
10/15/2005,NA,NA,NA,2
10/16/2005,1.86,4.84,0.341,2
10/17/2005,NA,NA,NA,2
10/18/2005,NA,NA,NA,2
10/19/2005,NA,3.23,NA,2
10/20/2005,NA,NA,NA,2
10/21/2005,NA,NA,NA,2
10/22/2005,5.01,3.19,0.734,2
10/23/2005,NA,NA,NA,2
10/24/2005,NA,NA,NA,2
10/25/2005,2.19,0.735,0.549,2
10/26/2005,NA,NA,NA,2
10/27/2005,NA,NA,NA,2
10/28/2005,4.32,1.57,0.926,2
10/29/2005,NA,NA,NA,2
10/30/2005,NA,NA,NA,2
10/31/2005,6.58,1.37,0.729,2
11/1/2005,NA,NA,NA,2
11/2/2005,NA,NA,NA,2
11/3/2005,3.8,3.85,0.619,2
11/4/2005,NA,NA,NA,2
11/5/2005,NA,NA,NA,2
11/6/2005,4.69,1.79,0.474,2
11/7/2005,NA,NA,NA,2
11/8/2005,NA,NA,NA,2
11/9/2005,4.34,1.63,0.642,2
11/10/2005,NA,NA,NA,2
11/11/2005,NA,NA,NA,2
11/12/2005,3.03,1.18,0.543,2
11/13/2005,NA,NA,NA,2
11/14/2005,NA,NA,NA,2
11/15/2005,2.85,0.655,0.396,2
11/16/2005,NA,NA,NA,2
11/17/2005,NA,NA,NA,2
11/18/2005,1.91,0.764,1.39,2
11/19/2005,NA,NA,NA,2
11/20/2005,NA,NA,NA,2
11/21/2005,3.7,2.81,1.85,2
11/22/2005,NA,NA,NA,2
11/23/2005,NA,NA,NA,2
11/24/2005,0.991,NA,0.443,2
11/25/2005,NA,NA,NA,2
11/26/2005,NA,NA,NA,2
11/27/2005,3.72,NA,0.381,2
11/28/2005,NA,NA,NA,2
11/29/2005,NA,2.3,NA,2
11/30/2005,1.21,NA,1.1,2
12/1/2005,NA,NA,NA,2
12/2/2005,NA,NA,NA,2
12/3/2005,1.78,NA,0.543,2
12/4/2005,NA,NA,NA,2
12/5/2005,NA,2.19,NA,2
12/6/2005,6.25,NA,3.25,2
12/7/2005,NA,NA,NA,2
12/8/2005,NA,NA,NA,2
12/9/2005,NA,NA,NA,2
12/10/2005,NA,NA,NA,2
12/11/2005,NA,1.2,NA,2
12/12/2005,0.817,NA,0.491,2
12/13/2005,NA,NA,NA,2
12/14/2005,NA,2.23,NA,2
12/15/2005,1.84,NA,0.873,2
12/16/2005,NA,NA,NA,2
12/17/2005,NA,4.15,NA,2
12/18/2005,2.3,NA,1.89,2
12/19/2005,NA,NA,NA,2
12/20/2005,NA,3,NA,2
12/21/2005,2.15,NA,2.09,2
12/22/2005,NA,NA,NA,2
12/23/2005,NA,4.04,NA,2
12/24/2005,2.73,NA,1.61,2
12/25/2005,NA,NA,NA,2
12/26/2005,NA,4.79,NA,2
12/27/2005,NA,NA,NA,2
12/28/2005,NA,NA,NA,2
12/29/2005,NA,2.05,NA,2
12/30/2005,3.28,NA,3.03,2
12/31/2005,NA,NA,NA,2
1/1/2006,NA,7.93,NA,2
1/2/2006,NA,NA,NA,2
1/3/2006,NA,NA,NA,2
1/4/2006,NA,7.74,NA,2
1/5/2006,3.38,NA,2.27,2
1/6/2006,NA,NA,NA,2
1/7/2006,NA,2.63,NA,2
1/8/2006,1.77,NA,0.734,2
1/9/2006,NA,NA,NA,2
1/10/2006,NA,3.8,NA,2
1/11/2006,3.28,NA,1.31,2
1/12/2006,NA,NA,NA,2
1/13/2006,NA,3.52,NA,2
1/14/2006,1.14,NA,0.856,2
1/15/2006,NA,NA,NA,2
1/16/2006,NA,3.7,NA,2
1/17/2006,1.15,NA,0.353,2
1/18/2006,NA,NA,NA,2
1/19/2006,NA,3.9,NA,2
1/20/2006,2.41,NA,0.783,2
1/21/2006,NA,NA,NA,2
1/22/2006,NA,2.72,NA,2
1/23/2006,1.81,NA,0.795,2
1/24/2006,NA,NA,NA,2
1/25/2006,NA,5.95,NA,2
1/26/2006,1.33,NA,1.18,2
1/27/2006,NA,NA,NA,2
1/28/2006,NA,2.11,NA,2
1/29/2006,1.56,NA,0.348,2
1/30/2006,NA,NA,NA,2
1/31/2006,NA,6.4,NA,2
2/1/2006,NA,NA,NA,2
2/2/2006,NA,NA,NA,2
2/3/2006,NA,2.67,NA,2
2/4/2006,1.31,NA,0.513,2
2/5/2006,NA,NA,NA,2
2/6/2006,NA,NA,NA,2
2/7/2006,1.23,NA,2.28,2
2/8/2006,NA,2.68,NA,2
2/9/2006,NA,NA,NA,2
2/10/2006,3.23,NA,2.63,2
2/11/2006,NA,1.14,NA,2
2/12/2006,NA,NA,NA,2
2/13/2006,2.74,NA,2.43,2
2/14/2006,NA,2.66,NA,2
2/15/2006,NA,NA,NA,2
2/16/2006,2.37,NA,0.567,2
2/17/2006,NA,11.2,NA,2
2/18/2006,NA,NA,NA,2
2/19/2006,3.03,NA,3.74,2
2/20/2006,NA,3.07,NA,2
2/21/2006,NA,NA,NA,2
2/22/2006,3.08,NA,0.655,2
2/23/2006,NA,8.2,NA,2
2/24/2006,NA,NA,NA,2
2/25/2006,2.2,NA,1.28,2
2/26/2006,NA,8.96,NA,2
2/27/2006,NA,NA,NA,2
2/28/2006,3.01,NA,0.914,2
3/1/2006,NA,2.53,NA,2
3/2/2006,NA,NA,NA,2
3/3/2006,4.69,NA,3.89,2
3/4/2006,NA,2.22,NA,2
3/5/2006,NA,NA,NA,2
3/6/2006,3.32,NA,1.54,2
3/7/2006,NA,1.51,NA,2
3/8/2006,NA,NA,NA,2
3/9/2006,4.08,NA,0.488,2
3/10/2006,NA,2.8,NA,2
3/11/2006,NA,NA,NA,2
3/12/2006,3.19,NA,0.586,2
3/13/2006,NA,1.49,NA,2
3/14/2006,NA,NA,NA,2
3/15/2006,1.84,NA,0.811,2
3/16/2006,NA,4.84,NA,2
3/17/2006,NA,NA,NA,2
3/18/2006,6.01,NA,3.9,2
3/19/2006,NA,3.23,NA,2
3/20/2006,NA,NA,NA,2
3/21/2006,2.28,NA,0.901,2
3/22/2006,NA,3.19,NA,2
3/23/2006,NA,NA,NA,2
3/24/2006,1.8,NA,2.02,2
3/25/2006,NA,0.735,NA,2
3/26/2006,NA,NA,NA,2
3/27/2006,4.29,NA,0.862,2
3/28/2006,NA,1.57,NA,2
3/29/2006,NA,NA,NA,2
3/30/2006,4.56,NA,0.827,2
3/31/2006,NA,1.37,NA,2
4/1/2006,NA,NA,NA,2
4/2/2006,6.14,NA,0.758,2
4/3/2006,NA,3.85,NA,2
4/4/2006,NA,NA,NA,2
4/5/2006,3.48,NA,0.735,2
4/6/2006,NA,1.79,NA,2
4/7/2006,NA,NA,NA,2
4/8/2006,3.32,NA,0.454,2
4/9/2006,NA,1.63,NA,2
4/10/2006,NA,NA,NA,2
4/11/2006,2.39,NA,0.394,2
4/12/2006,NA,1.18,NA,2
4/13/2006,NA,NA,NA,2
4/14/2006,3.25,NA,0.813,2
4/15/2006,NA,0.655,NA,2
4/16/2006,NA,NA,NA,2
4/17/2006,5.73,NA,0.916,2
4/18/2006,NA,0.764,NA,2
4/19/2006,NA,NA,NA,2
4/20/2006,4.23,NA,0.772,2
4/21/2006,NA,2.81,NA,2
4/22/2006,NA,NA,NA,2
4/23/2006,3.74,NA,0.619,2
4/24/2006,NA,NA,NA,2
4/25/2006,NA,NA,NA,2
4/26/2006,6.84,NA,0.794,2
4/27/2006,NA,NA,NA,2
4/28/2006,NA,NA,NA,2
4/29/2006,6.56,2.3,0.413,2
4/30/2006,NA,NA,NA,2
5/1/2006,NA,NA,NA,2
5/2/2006,5.37,NA,0.706,2
5/3/2006,NA,NA,NA,2
5/4/2006,NA,NA,NA,2
5/5/2006,5.61,2.19,1.24,2
5/6/2006,NA,NA,NA,2
5/7/2006,NA,NA,NA,2
5/8/2006,9.15,NA,1,2
5/9/2006,NA,NA,NA,2
5/10/2006,NA,NA,NA,2
5/11/2006,1.53,1.2,0.224,2
5/12/2006,NA,NA,NA,2
5/13/2006,NA,NA,NA,2
5/14/2006,1.79,2.23,0.386,2
5/15/2006,NA,NA,NA,2
5/16/2006,NA,NA,NA,2
5/17/2006,NA,4.15,NA,2
5/18/2006,NA,NA,NA,2
5/19/2006,NA,NA,NA,2
5/20/2006,2.66,3,0.42,2
5/21/2006,NA,NA,NA,2
5/22/2006,NA,NA,NA,2
5/23/2006,6.14,4.04,0.887,2
5/24/2006,NA,NA,NA,2
5/25/2006,NA,NA,NA,2
5/26/2006,3.98,4.79,0.613,2
5/27/2006,NA,NA,NA,2
5/28/2006,NA,NA,NA,2
5/29/2006,9.78,2.05,0.841,2
5/30/2006,NA,NA,NA,2
5/31/2006,NA,NA,NA,2
6/1/2006,10.4,7.93,0.786,2
6/2/2006,NA,NA,NA,2
6/3/2006,NA,NA,NA,2
6/4/2006,NA,7.74,NA,2
6/5/2006,NA,NA,NA,2
6/6/2006,NA,NA,NA,2
6/7/2006,4.55,2.63,0.645,2
6/8/2006,NA,NA,NA,2
6/9/2006,NA,NA,NA,2
6/10/2006,6.83,3.8,0.925,2
6/11/2006,NA,NA,NA,2
6/12/2006,NA,NA,NA,2
6/13/2006,12.5,3.52,0.471,2
6/14/2006,NA,NA,NA,2
6/15/2006,NA,NA,NA,2
6/16/2006,10.4,3.7,0.397,2
6/17/2006,NA,NA,NA,2
6/18/2006,NA,NA,NA,2
6/19/2006,5.48,3.9,0.501,2
6/20/2006,NA,NA,NA,2
6/21/2006,NA,NA,NA,2
6/22/2006,6.77,2.72,0.505,2
6/23/2006,NA,NA,NA,2
6/24/2006,NA,NA,NA,2
6/25/2006,6.52,5.95,0.423,2
6/26/2006,NA,NA,NA,2
6/27/2006,NA,NA,NA,2
6/28/2006,4.81,2.11,0.316,2
6/29/2006,NA,NA,NA,2
6/30/2006,NA,NA,NA,2
7/1/2006,7.67,6.4,0.542,2
7/2/2006,NA,NA,NA,2
7/3/2006,NA,NA,NA,2
7/4/2006,10.6,2.67,1.16,2
7/5/2006,NA,NA,NA,2
7/6/2006,NA,NA,NA,2
7/7/2006,8.05,NA,0.276,2
7/8/2006,NA,NA,NA,2
7/9/2006,NA,2.68,NA,2
7/10/2006,7.22,NA,0.655,2
7/11/2006,NA,NA,NA,2
7/12/2006,NA,1.14,NA,2
7/13/2006,2.83,NA,0.416,2
7/14/2006,NA,NA,NA,2
7/15/2006,NA,2.66,NA,2
7/16/2006,6.53,NA,0.703,2
7/17/2006,NA,NA,NA,2
7/18/2006,NA,11.2,NA,2
7/19/2006,10.7,NA,0.804,2
7/20/2006,NA,NA,NA,2
7/21/2006,NA,3.07,NA,2
7/22/2006,4.46,NA,0.707,2
7/23/2006,NA,NA,NA,2
7/24/2006,NA,8.2,NA,2
7/25/2006,3.68,NA,0.378,2
7/26/2006,NA,NA,NA,2
7/27/2006,NA,8.96,NA,2
7/28/2006,2.98,NA,0.529,2
7/29/2006,NA,NA,NA,2
7/30/2006,NA,2.53,NA,2
7/31/2006,6.52,NA,0.475,2
8/1/2006,NA,NA,NA,2
8/2/2006,NA,2.22,NA,2
8/3/2006,4.11,NA,0.991,2
8/4/2006,NA,NA,NA,2
8/5/2006,NA,1.51,NA,2
8/6/2006,5.28,NA,0.476,2
8/7/2006,NA,NA,NA,2
8/8/2006,NA,2.8,NA,2
8/9/2006,4.77,NA,0.339,2
8/10/2006,NA,NA,NA,2
8/11/2006,NA,1.49,NA,2
8/12/2006,6.7,NA,0.419,2
8/13/2006,NA,NA,NA,2
8/14/2006,NA,4.84,NA,2
8/15/2006,4.42,NA,0.56,2
8/16/2006,NA,NA,NA,2
8/17/2006,NA,3.23,NA,2
8/18/2006,12,NA,0.471,2
8/19/2006,NA,NA,NA,2
8/20/2006,NA,3.19,NA,2
8/21/2006,8.84,NA,1.16,2
8/22/2006,NA,NA,NA,2
8/23/2006,NA,,NA,2
8/24/2006,17.9,0.811,0.829,2
8/25/2006,NA,NA,NA,2
8/26/2006,NA,NA,NA,2
8/27/2006,2.6,3.9,0.164,2
8/28/2006,NA,NA,NA,2
8/29/2006,NA,NA,NA,2
8/30/2006,3.37,0.901,0.447,2
8/31/2006,NA,NA,NA,2
9/1/2006,NA,NA,NA,2
9/2/2006,5.45,2.02,0.264,2
9/3/2006,NA,NA,NA,2
9/4/2006,NA,NA,NA,2
9/5/2006,8.09,0.862,0.602,2
9/6/2006,NA,NA,NA,2
9/7/2006,NA,NA,NA,2
9/8/2006,6.49,0.827,0.549,2
9/9/2006,NA,NA,NA,2
9/10/2006,NA,NA,NA,2
9/11/2006,10.5,0.758,0.271,2
9/12/2006,NA,NA,NA,2
9/13/2006,NA,NA,NA,2
9/14/2006,5.04,0.735,0.392,2
9/15/2006,NA,NA,NA,2
9/16/2006,NA,NA,NA,2
9/17/2006,9.61,0.454,0.868,2
9/18/2006,NA,NA,NA,2
9/19/2006,NA,NA,NA,2
9/20/2006,2.52,0.394,0.336,2
9/21/2006,NA,NA,NA,2
9/22/2006,NA,NA,NA,2
9/23/2006,4.14,0.813,0.29,2
9/24/2006,NA,NA,NA,2
9/25/2006,NA,NA,NA,2
9/26/2006,4.02,0.916,0.54,2
9/27/2006,NA,NA,NA,2
9/28/2006,NA,NA,NA,2
9/29/2006,0,0.772,0,2
9/30/2006,NA,NA,NA,2
10/1/2006,NA,NA,NA,2
10/2/2006,NA,0.619,NA,2
10/3/2006,NA,NA,NA,2
10/4/2006,NA,NA,NA,2
10/5/2006,9.37,0.794,0.708,2
10/6/2006,NA,NA,NA,2
10/7/2006,NA,NA,NA,2
10/8/2006,3.47,0.413,0.516,2
10/9/2006,NA,NA,NA,2
10/10/2006,NA,NA,NA,2
10/11/2006,4.63,0.706,0.406,2
10/12/2006,NA,NA,NA,2
10/13/2006,NA,NA,NA,2
10/14/2006,NA,1.24,NA,2
10/15/2006,NA,NA,NA,2
10/16/2006,NA,NA,NA,2
10/17/2006,NA,1,NA,2
10/18/2006,NA,NA,NA,2
10/19/2006,NA,NA,NA,2
10/20/2006,2.81,0.224,0.779,2
10/21/2006,NA,NA,NA,2
10/22/2006,NA,NA,NA,2
10/23/2006,1.84,0.386,0.643,2
10/24/2006,NA,NA,NA,2
10/25/2006,NA,NA,NA,2
10/26/2006,2.59,NA,0.631,2
10/27/2006,NA,NA,NA,2
10/28/2006,NA,NA,NA,2
10/29/2006,1.83,0.42,0.614,2
10/30/2006,NA,NA,NA,2
10/31/2006,NA,NA,NA,2
11/1/2006,2.96,0.887,0.884,2
11/2/2006,NA,NA,NA,2
11/3/2006,NA,NA,NA,2
11/4/2006,1.86,0.613,1.05,2
11/5/2006,NA,NA,NA,2
11/6/2006,NA,NA,NA,2
11/7/2006,1.88,0.841,0.361,2
11/8/2006,NA,NA,NA,2
11/9/2006,NA,NA,NA,2
11/10/2006,3.44,0.786,1.41,2
11/11/2006,NA,NA,NA,2
11/12/2006,NA,NA,NA,2
11/13/2006,4.22,NA,1.14,2
11/14/2006,NA,NA,NA,2
11/15/2006,NA,NA,NA,2
11/16/2006,2.22,3.7,1.13,2
11/17/2006,NA,NA,NA,2
11/18/2006,NA,NA,NA,2
11/19/2006,6.48,3.9,6.09,2
11/20/2006,NA,NA,NA,2
11/21/2006,NA,NA,NA,2
11/22/2006,2.05,2.72,1.05,2
11/23/2006,NA,NA,NA,2
11/24/2006,NA,NA,NA,2
11/25/2006,4.12,5.95,1.09,2
11/26/2006,NA,NA,NA,2
11/27/2006,NA,NA,NA,2
11/28/2006,3.07,2.11,0.911,2
11/29/2006,NA,NA,NA,2
11/30/2006,NA,NA,NA,2
12/1/2006,1.35,6.4,0.558,2
12/2/2006,NA,NA,NA,2
12/3/2006,NA,NA,NA,2
12/4/2006,NA,2.67,NA,2
12/5/2006,NA,NA,NA,2
12/6/2006,NA,NA,NA,2
12/7/2006,1.64,NA,1.49,2
12/8/2006,NA,NA,NA,2
12/9/2006,NA,2.68,NA,2
12/10/2006,2.38,NA,1.4,2
12/11/2006,NA,NA,NA,2
12/12/2006,NA,1.14,NA,2
12/13/2006,4.56,NA,1.13,2
12/14/2006,NA,NA,NA,2
12/15/2006,NA,2.66,NA,2
12/16/2006,6.5,NA,1.76,2
12/17/2006,NA,NA,NA,2
12/18/2006,NA,11.2,NA,2
12/19/2006,6.78,NA,2.09,2
12/20/2006,NA,NA,NA,2
12/21/2006,NA,3.07,NA,2
12/22/2006,1.59,NA,0.865,2
12/23/2006,NA,NA,NA,2
12/24/2006,NA,8.2,NA,2
12/25/2006,NA,NA,0.548,2
12/26/2006,NA,NA,NA,2
12/27/2006,NA,8.96,NA,2
12/28/2006,3.4,NA,0.97,2
12/29/2006,NA,NA,NA,2
12/30/2006,NA,2.53,NA,2
12/31/2006,1.27,NA,0.406,2
1/1/2007,NA,NA,NA,2
1/2/2007,NA,2.22,NA,2
1/3/2007,3.61,NA,1.17,2
1/4/2007,NA,NA,NA,2
1/5/2007,NA,1.51,NA,2
1/6/2007,3.79,NA,1.2,2
1/7/2007,NA,NA,NA,2
1/8/2007,NA,2.8,NA,2
1/9/2007,NA,NA,NA,2
1/10/2007,NA,NA,NA,2
1/11/2007,NA,1.49,NA,2
1/12/2007,2.1,NA,0.53,2
1/13/2007,NA,NA,NA,2
1/14/2007,NA,4.84,NA,2
1/15/2007,1.79,NA,0.484,2
1/16/2007,NA,NA,NA,2
1/17/2007,NA,3.23,NA,2
1/18/2007,4.1,NA,1.73,2
1/19/2007,NA,NA,NA,2
1/20/2007,NA,3.19,NA,2
1/21/2007,1.6,NA,1.07,2
1/22/2007,NA,NA,NA,2
1/23/2007,NA,,NA,2
1/24/2007,3.17,0.811,2.39,2
1/25/2007,NA,NA,NA,2
1/26/2007,NA,NA,NA,2
1/27/2007,2.65,3.9,2.39,2
